status,driver_id,dttm
enroute,dc66190e523943f5a83bdd393587439c,2018-02-24 21:41:36.620339
ontrip,dc66190e523943f5a83bdd393587439c,2018-02-24 22:47:36.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 00:00:34.620339
enroute,dc66190e523943f5a83bdd393587439c,2018-02-25 01:12:51.620339
ontrip,dc66190e523943f5a83bdd393587439c,2018-02-25 01:43:08.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 02:34:42.620339
busy,dc66190e523943f5a83bdd393587439c,2018-02-25 04:11:32.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 04:29:01.620339
busy,dc66190e523943f5a83bdd393587439c,2018-02-25 04:42:08.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 06:19:18.620339
busy,dc66190e523943f5a83bdd393587439c,2018-02-25 07:52:26.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 08:38:30.620339
busy,dc66190e523943f5a83bdd393587439c,2018-02-25 08:48:55.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 09:52:07.620339
enroute,dc66190e523943f5a83bdd393587439c,2018-02-25 10:14:46.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 11:13:15.620339
enroute,dc66190e523943f5a83bdd393587439c,2018-02-25 12:34:22.620339
free,dc66190e523943f5a83bdd393587439c,2018-02-25 12:39:55.620339
busy,dc66190e523943f5a83bdd393587439c,2018-02-25 13:48:36.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-18 20:19:26.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-18 21:40:50.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-18 22:39:14.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-18 23:40:36.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 00:07:50.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 00:26:10.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 01:25:36.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 02:08:34.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 02:42:14.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 04:05:53.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 05:38:51.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 06:26:42.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 07:56:06.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 08:24:17.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 09:45:36.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 10:57:49.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 12:23:42.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 13:19:53.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 13:36:36.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 13:43:37.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 14:45:54.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 16:08:56.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 17:29:03.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 18:42:29.620339
ontrip,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 19:55:24.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 20:14:55.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 20:35:53.620339
ontrip,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 21:54:19.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-19 23:09:05.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 00:45:46.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 01:10:06.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 01:46:57.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 02:38:55.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 03:51:12.620339
ontrip,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 05:25:56.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 05:46:40.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 06:06:01.620339
ontrip,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 06:16:56.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 06:53:00.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 07:33:29.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 08:15:57.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 08:18:24.620339
ontrip,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 09:21:09.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 10:47:31.620339
busy,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 11:27:10.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 11:32:54.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 11:34:35.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 12:18:01.620339
enroute,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 13:40:29.620339
free,17833e71aa58494ea0cb0a53be840c4e,2018-02-20 14:10:00.620339
free,63f6aaaf48844d1e83e9fc78716c601e,2018-02-18 20:52:11.620339
enroute,63f6aaaf48844d1e83e9fc78716c601e,2018-02-18 21:03:51.620339
free,63f6aaaf48844d1e83e9fc78716c601e,2018-02-18 21:33:59.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-18 20:08:57.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-18 20:20:11.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-18 20:21:14.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-18 21:51:34.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-18 22:13:46.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-18 22:58:31.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-18 23:50:27.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 01:27:32.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-19 03:03:43.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 03:24:58.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 05:02:13.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 05:21:29.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 05:36:11.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 06:16:33.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-19 07:32:15.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-19 08:46:15.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 09:30:45.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 10:07:57.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 10:46:59.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 11:51:01.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 12:09:54.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 13:46:41.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 14:54:36.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 15:12:56.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 16:15:29.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-19 17:19:04.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-19 18:29:21.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 18:55:48.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 19:27:43.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 20:49:33.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 22:13:03.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 22:44:55.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-19 22:46:26.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-19 23:13:48.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-19 23:53:03.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 01:30:16.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 02:14:30.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 02:24:53.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 02:45:27.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 04:15:19.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 04:50:33.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 05:22:18.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-20 06:30:41.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 08:04:16.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 09:33:21.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 10:47:26.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 11:05:02.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 11:34:27.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 11:45:48.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 12:23:19.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 12:31:33.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 12:44:24.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 12:52:08.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 14:12:51.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 14:47:50.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 15:34:37.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 16:09:06.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 16:14:19.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 17:16:17.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-20 18:31:23.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 18:40:17.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 19:13:20.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-20 20:08:51.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 21:35:19.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-20 21:45:47.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 22:30:37.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-20 23:30:02.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-20 23:39:34.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-21 00:57:30.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 01:37:50.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 02:05:18.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 03:26:13.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 04:32:45.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 05:00:30.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 06:39:18.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 07:29:37.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-21 08:04:12.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-21 09:43:32.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 10:15:55.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 11:29:11.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 12:16:09.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 12:19:30.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 13:26:44.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-21 15:05:16.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 16:12:35.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 16:42:38.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 17:07:41.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-21 17:28:56.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-21 18:22:40.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 18:46:29.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-21 19:20:21.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 20:29:57.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-21 22:06:06.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-21 23:06:22.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-22 00:06:31.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-22 00:49:42.620339
busy,78938964fed443cf85879cbf71c6ea56,2018-02-22 00:52:41.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-22 00:54:44.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-22 01:45:34.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-22 02:11:52.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-22 03:48:48.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-22 05:01:42.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-22 06:38:33.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-22 06:51:16.620339
ontrip,78938964fed443cf85879cbf71c6ea56,2018-02-22 07:15:26.620339
free,78938964fed443cf85879cbf71c6ea56,2018-02-22 08:49:30.620339
enroute,78938964fed443cf85879cbf71c6ea56,2018-02-22 09:57:14.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-18 21:12:00.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-18 21:37:26.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-18 23:13:37.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-18 23:51:27.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 00:18:06.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 00:24:41.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 01:42:07.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 03:12:13.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 04:37:30.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 05:21:37.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 06:58:59.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 08:09:05.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-19 09:31:32.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 10:40:13.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-19 11:22:36.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 12:52:54.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 13:44:09.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 13:46:01.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 14:39:02.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-19 15:30:05.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 16:57:41.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 17:19:57.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 18:05:12.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 18:22:03.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 18:39:38.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 19:49:09.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 20:05:05.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-19 20:07:54.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 21:46:29.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-19 21:48:18.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-19 21:48:44.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-19 22:53:00.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-19 23:35:20.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 00:08:26.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-20 01:03:03.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 01:42:48.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-20 02:46:57.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 02:51:02.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-20 03:21:32.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 04:15:40.620339
busy,5252008989ec45249bed28fd6fc9dc47,2018-02-20 04:52:35.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 05:57:37.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-20 06:58:43.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-20 07:41:28.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 08:52:47.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-20 09:43:16.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-20 10:49:45.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 12:24:05.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-20 12:50:33.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-20 12:54:54.620339
free,5252008989ec45249bed28fd6fc9dc47,2018-02-20 13:22:24.620339
enroute,5252008989ec45249bed28fd6fc9dc47,2018-02-20 14:21:01.620339
ontrip,5252008989ec45249bed28fd6fc9dc47,2018-02-20 15:14:25.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-18 20:10:47.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-18 20:50:59.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-18 21:39:42.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-18 22:37:25.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-18 23:46:06.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 01:08:02.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 02:30:20.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 03:46:50.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 05:09:58.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 06:08:05.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 06:21:54.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 07:08:44.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 07:24:56.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 08:13:24.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 08:53:13.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 09:18:51.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 10:07:17.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 10:58:38.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 11:04:57.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 12:00:52.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 13:00:59.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 13:25:28.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 13:48:09.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 14:50:25.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 16:18:01.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 16:54:28.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 17:40:10.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 18:28:11.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 18:31:34.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 19:06:13.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 20:31:34.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 21:34:14.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 21:36:48.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 22:58:38.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-19 23:21:36.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 00:53:23.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 01:10:08.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 02:12:07.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 03:50:32.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 03:57:34.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 05:21:04.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 06:50:08.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 07:26:23.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 08:51:37.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 09:28:17.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 11:03:01.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 12:19:17.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 13:35:29.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 14:11:10.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 14:40:47.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 15:50:18.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 17:12:35.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 18:39:47.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 18:54:02.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 20:20:50.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 21:19:54.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 21:54:43.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-20 23:21:18.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 00:12:09.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 00:25:56.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 01:01:05.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 01:39:01.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 02:36:20.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 02:59:32.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 03:39:19.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 05:09:03.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 06:23:35.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 07:09:31.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 08:37:19.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 09:33:00.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 10:33:20.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 11:14:37.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 11:27:14.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 12:14:10.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 13:07:50.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 13:43:04.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 13:49:27.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 14:32:48.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 16:12:01.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 17:08:01.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 17:39:16.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 17:52:04.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 18:20:51.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 19:04:14.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 19:43:15.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 19:53:44.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 21:28:47.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 22:36:55.620339
busy,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 22:56:20.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 23:50:00.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-21 23:52:37.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 00:06:02.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 01:02:34.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 01:58:40.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 02:17:33.620339
enroute,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 02:28:00.620339
ontrip,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 02:40:41.620339
free,dfc0cc78f0e94edd9c9a95ee1af94cea,2018-02-22 02:55:51.620339
