id,cycle,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2
1,137,518.67,1.3,47.89,521.63,2388.12,8128.81,8.449,0.03,394,2388,100,642.43,38.87,23.2593,1594.69,1405.15,14.62,21.61,553.39,2388.14,9040.55,-0.0011,0.0
1,138,518.67,1.3,47.4,521.57,2388.18,8129.67,8.4208,0.03,392,2388,100,642.79,39.0,23.3664,1589.82,1413.34,14.62,21.61,552.91,2388.11,9049.64,-0.0011,0.0001
1,139,518.67,1.3,47.67,521.03,2388.15,8124.97,8.4621,0.03,394,2388,100,643.11,38.88,23.3422,1592.28,1412.6,14.62,21.61,553.25,2388.06,9044.81,-0.0014,0.0005
1,140,518.67,1.3,47.51,521.27,2388.05,8130.27,8.4397,0.03,393,2388,100,643.05,38.82,23.3704,1590.89,1408.36,14.62,21.61,552.15,2388.17,9055.85,-0.0006,-0.0001
1,141,518.67,1.3,47.49,521.06,2388.16,8120.93,8.4641,0.03,394,2388,100,642.39,39.02,23.2382,1590.02,1415.25,14.62,21.61,553.45,2388.13,9050.86,-0.0023,0.0005
1,142,518.67,1.3,47.59,520.44,2388.18,8124.87,8.4291,0.03,392,2388,100,642.51,38.71,23.2816,1595.29,1413.42,14.62,21.61,553.11,2388.1,9046.61,0.0026,0.0002
1,143,518.67,1.3,47.52,520.98,2388.11,8126.81,8.4419,0.03,393,2388,100,642.77,38.79,23.2305,1593.1,1404.21,14.62,21.61,553.62,2388.13,9050.63,-0.0005,-0.0003
1,144,518.67,1.3,47.57,521.11,2388.17,8125.47,8.4601,0.03,393,2388,100,643.09,38.75,23.2249,1591.89,1405.76,14.62,21.61,553.77,2388.17,9049.33,0.0025,-0.0004
1,145,518.67,1.3,47.54,521.13,2388.15,8130.91,8.4644,0.03,395,2388,100,642.95,38.67,23.149,1594.92,1409.63,14.62,21.61,553.03,2388.13,9046.92,-0.0004,-0.0001
1,146,518.67,1.3,47.63,521.13,2388.12,8129.19,8.4312,0.03,392,2388,100,642.72,38.69,23.3233,1586.75,1408.82,14.62,21.61,552.6,2388.12,9045.99,0.0002,-0.0003
1,147,518.67,1.3,47.8,520.92,2388.12,8126.13,8.4428,0.03,393,2388,100,642.25,38.77,23.2684,1594.85,1409.96,14.62,21.61,553.09,2388.14,9041.24,0.0047,0.0001
1,148,518.67,1.3,47.49,521.08,2388.15,8124.48,8.4276,0.03,392,2388,100,643.02,38.77,23.2498,1590.03,1411.89,14.62,21.61,552.84,2388.16,9040.93,0.001,-0.0004
1,149,518.67,1.3,47.83,521.13,2388.15,8124.34,8.4731,0.03,394,2388,100,642.9,38.77,23.2565,1592.78,1410.7,14.62,21.61,552.54,2388.17,9057.24,0.0025,0.0004
1,150,518.67,1.3,47.6,520.5,2388.21,8122.99,8.4726,0.03,394,2388,100,643.06,38.68,23.2082,1589.01,1409.22,14.62,21.61,553.57,2388.12,9044.76,0.001,-0.0003
1,151,518.67,1.3,47.58,520.94,2388.22,8127.21,8.4612,0.03,394,2388,100,642.82,38.56,23.2277,1592.39,1411.94,14.62,21.61,552.41,2388.14,9048.12,-0.0019,-0.0001
1,152,518.67,1.3,47.72,520.39,2388.19,8119.0,8.4572,0.03,395,2388,100,642.67,38.77,23.2369,1598.6,1420.83,14.62,21.61,552.62,2388.18,9043.9,0.0009,-0.0001
1,153,518.67,1.3,47.74,520.69,2388.17,8124.14,8.4435,0.03,393,2388,100,642.99,38.78,23.1719,1589.17,1414.56,14.62,21.61,552.68,2388.14,9049.43,0.0011,-0.0004
1,154,518.67,1.3,47.73,520.72,2388.18,8129.24,8.4794,0.03,394,2388,100,642.81,38.82,23.2366,1597.03,1416.07,14.62,21.61,552.57,2388.14,9049.08,-0.0012,0.0
1,155,518.67,1.3,47.61,521.23,2388.17,8120.41,8.4729,0.03,394,2388,100,642.83,38.68,23.2749,1590.4,1414.89,14.62,21.61,552.89,2388.16,9049.56,-0.0033,0.0002
1,156,518.67,1.3,47.58,520.75,2388.16,8128.48,8.4432,0.03,395,2388,100,643.04,38.77,23.2791,1585.61,1421.23,14.62,21.61,553.24,2388.26,9044.21,-0.002,0.0003
1,157,518.67,1.3,47.72,520.94,2388.17,8125.07,8.4328,0.03,392,2388,100,642.2,38.67,23.2354,1598.04,1412.47,14.62,21.61,552.32,2388.14,9053.12,-0.0018,0.0002
1,158,518.67,1.3,47.68,520.88,2388.22,8126.33,8.4368,0.03,394,2388,100,642.88,38.75,23.2894,1596.82,1410.09,14.62,21.61,553.19,2388.2,9049.22,-0.0023,0.0001
1,159,518.67,1.3,47.76,520.65,2388.23,8127.61,8.4403,0.03,394,2388,100,642.89,38.76,23.253,1589.54,1420.37,14.62,21.61,552.18,2388.13,9048.06,-0.0006,0.0001
1,160,518.67,1.3,47.84,520.47,2388.22,8122.68,8.4433,0.03,396,2388,100,643.45,38.52,23.2817,1590.65,1418.08,14.62,21.61,551.87,2388.21,9045.42,-0.0006,-0.0004
1,161,518.67,1.3,47.77,520.47,2388.18,8126.97,8.4405,0.03,394,2388,100,643.0,38.66,23.2962,1594.2,1417.31,14.62,21.61,552.8,2388.18,9048.06,0.0008,0.0001
1,162,518.67,1.3,47.79,520.44,2388.2,8123.77,8.5015,0.03,394,2388,100,643.15,38.78,23.1538,1592.22,1423.48,14.62,21.61,552.68,2388.15,9044.45,-0.0005,0.0004
1,163,518.67,1.3,47.89,520.3,2388.2,8124.06,8.5129,0.03,393,2388,100,642.85,38.65,23.1419,1600.54,1421.09,14.62,21.61,552.41,2388.2,9049.24,0.0003,-0.0004
1,164,518.67,1.3,47.7,520.63,2388.28,8124.63,8.4803,0.03,394,2388,100,643.17,38.62,23.1761,1598.96,1416.76,14.62,21.61,551.9,2388.17,9048.92,0.0005,-0.0002
1,165,518.67,1.3,47.89,520.69,2388.24,8126.53,8.4922,0.03,393,2388,100,642.76,38.59,23.2129,1597.03,1408.09,14.62,21.61,552.79,2388.19,9039.09,0.001,0.0004
1,166,518.67,1.3,47.86,520.02,2388.22,8119.14,8.4663,0.03,395,2388,100,643.34,38.62,23.145,1596.72,1422.37,14.62,21.61,552.13,2388.22,9043.11,-0.0022,-0.0003
1,167,518.67,1.3,47.85,520.49,2388.18,8122.41,8.4632,0.03,394,2388,100,643.02,38.77,23.3011,1593.83,1414.72,14.62,21.61,552.57,2388.23,9042.05,0.0012,0.0003
1,168,518.67,1.3,47.84,520.78,2388.19,8124.44,8.4925,0.03,393,2388,100,642.68,38.76,23.277,1591.19,1415.7,14.62,21.61,552.09,2388.22,9036.35,-0.0043,0.0002
1,169,518.67,1.3,47.88,520.44,2388.18,8125.3,8.4767,0.03,394,2388,100,643.2,38.58,23.187,1590.16,1418.05,14.62,21.61,552.71,2388.25,9055.18,-0.0017,0.0004
1,170,518.67,1.3,47.86,520.23,2388.26,8121.76,8.49,0.03,395,2388,100,642.92,38.66,23.1615,1592.71,1417.41,14.62,21.61,552.02,2388.21,9044.03,-0.0017,-0.0002
1,171,518.67,1.3,48.03,519.85,2388.22,8124.87,8.4922,0.03,395,2388,100,643.26,38.68,23.2444,1592.06,1414.99,14.62,21.61,552.71,2388.2,9042.12,0.0004,-0.0003
1,172,518.67,1.3,48.07,520.54,2388.26,8120.08,8.4595,0.03,393,2388,100,643.33,38.65,23.1585,1591.71,1413.73,14.62,21.61,551.69,2388.24,9039.1,-0.0014,-0.0003
1,173,518.67,1.3,47.9,520.11,2388.23,8121.64,8.5091,0.03,395,2388,100,642.97,38.59,23.1789,1590.69,1425.27,14.62,21.61,552.13,2388.22,9048.82,-0.0032,0.0002
1,174,518.67,1.3,48.0,520.22,2388.21,8119.17,8.4476,0.03,393,2388,100,642.64,38.57,23.0357,1599.81,1422.58,14.62,21.61,552.32,2388.22,9041.25,-0.0001,-0.0002
1,175,518.67,1.3,47.86,520.38,2388.22,8125.76,8.488999999999999,0.03,394,2388,100,643.61,38.58,23.1573,1603.29,1422.52,14.62,21.61,551.64,2388.23,9042.66,0.0001,0.0002
1,176,518.67,1.3,47.84,519.8,2388.2,8123.8,8.4853,0.03,394,2388,100,642.86,38.72,23.2491,1592.27,1422.73,14.62,21.61,551.91,2388.23,9045.74,-0.002,-0.0003
1,177,518.67,1.3,48.03,520.24,2388.23,8120.11,8.4779,0.03,396,2388,100,643.79,38.63,23.1673,1602.02,1423.99,14.62,21.61,551.93,2388.25,9046.2,-0.0038,-0.0003
1,178,518.67,1.3,48.0,520.2,2388.2,8116.56,8.477,0.03,395,2388,100,643.38,38.65,23.177,1605.33,1424.65,14.62,21.61,552.18,2388.23,9046.17,-0.0001,0.0002
1,179,518.67,1.3,48.02,520.38,2388.18,8116.84,8.4947,0.03,395,2388,100,642.86,38.77,23.1888,1592.56,1429.45,14.62,21.61,551.57,2388.26,9044.23,0.0023,-0.0003
1,180,518.67,1.3,47.85,519.84,2388.28,8122.57,8.4737,0.03,395,2388,100,643.58,38.86,23.007,1599.87,1417.14,14.62,21.61,552.91,2388.21,9039.33,-0.0024,0.0
1,181,518.67,1.3,48.1,520.43,2388.23,8114.79,8.472000000000001,0.03,397,2388,100,643.44,38.34,23.1652,1596.71,1420.64,14.62,21.61,551.83,2388.23,9038.29,-0.0006,0.0005
1,182,518.67,1.3,47.98,520.46,2388.25,8119.67,8.5158,0.03,397,2388,100,644.21,38.43,23.1787,1602.08,1426.62,14.62,21.61,551.9,2388.26,9041.23,-0.001,0.0003
1,183,518.67,1.3,48.03,520.05,2388.23,8117.8,8.5041,0.03,396,2388,100,643.24,38.56,23.1302,1597.23,1419.03,14.62,21.61,551.38,2388.21,9040.94,0.0001,0.0001
1,184,518.67,1.3,48.07,519.77,2388.28,8115.61,8.5133,0.03,395,2388,100,644.07,38.43,23.0146,1605.44,1432.52,14.62,21.61,551.0,2388.24,9047.91,0.0004,0.0003
1,185,518.67,1.3,48.15,519.82,2388.27,8113.69,8.4984,0.03,395,2388,100,643.8,38.51,23.07,1603.46,1424.4,14.62,21.61,551.64,2388.29,9043.71,0.0008,0.0001
1,186,518.67,1.3,48.12,520.08,2388.25,8123.45,8.5227,0.03,397,2388,100,643.51,38.47,23.0564,1595.16,1426.3,14.62,21.61,552.57,2388.21,9051.37,0.0027,-0.0003
1,187,518.67,1.3,48.23,519.53,2388.28,8115.67,8.5218,0.03,396,2388,100,643.32,38.42,23.0822,1592.1,1427.27,14.62,21.61,551.08,2388.29,9037.71,-0.0047,0.0
1,188,518.67,1.3,48.0,519.79,2388.23,8117.69,8.5207,0.03,396,2388,100,643.75,38.51,22.9588,1602.38,1422.78,14.62,21.61,551.94,2388.31,9037.91,-0.0067,0.0003
1,189,518.67,1.3,48.08,519.58,2388.33,8117.51,8.5183,0.03,395,2388,100,644.18,38.48,23.1127,1596.17,1428.01,14.62,21.61,550.7,2388.27,9044.55,-0.0006,0.0002
1,190,518.67,1.3,48.33,520.04,2388.35,8112.58,8.5223,0.03,398,2388,100,643.64,38.49,23.0675,1599.22,1425.95,14.62,21.61,551.29,2388.29,9040.58,-0.0027,0.0001
1,191,518.67,1.3,48.15,519.57,2388.3,8114.61,8.5174,0.03,394,2388,100,643.34,38.45,23.1295,1602.36,1425.77,14.62,21.61,550.92,2388.28,9042.76,0.0,-0.0004
1,192,518.67,1.3,48.25,520.08,2388.32,8110.93,8.5113,0.03,396,2388,100,643.54,38.48,22.9649,1601.41,1427.2,14.62,21.61,551.25,2388.32,9033.22,0.0009,0.0
2,1,518.67,1.3,46.93,522.33,2388.06,8137.72,8.3905,0.03,391,2388,100,641.89,38.94,23.4585,1583.84,1391.28,14.62,21.6,554.53,2388.01,9054.72,-0.0018,0.0006
2,2,518.67,1.3,47.24,522.7,2387.98,8131.09,8.4167,0.03,392,2388,100,641.82,39.06,23.4085,1587.05,1393.13,14.62,21.61,554.77,2387.98,9051.31,0.0043,-0.0003
2,3,518.67,1.3,47.22,522.58,2387.99,8140.58,8.3802,0.03,391,2388,100,641.55,39.11,23.425,1588.32,1398.96,14.62,21.6,555.14,2388.04,9054.24,0.0018,0.0003
2,4,518.67,1.3,47.1,522.49,2387.93,8140.44,8.4018,0.03,391,2388,100,641.68,39.13,23.5027,1584.15,1396.08,14.62,21.61,554.25,2387.98,9058.01,0.0035,-0.0004
2,5,518.67,1.3,47.25,522.27,2387.94,8136.67,8.3867,0.03,390,2388,100,641.73,39.18,23.4234,1579.03,1402.52,14.62,21.6,555.12,2388.03,9058.15,0.0005,0.0004
2,6,518.67,1.3,47.05,522.8,2387.99,8133.65,8.38,0.03,392,2388,100,641.3,39.15,23.427,1577.5,1396.76,14.62,21.61,554.98,2388.04,9054.07,-0.001,0.0004
2,7,518.67,1.3,47.1,522.14,2388.04,8136.33,8.3941,0.03,391,2388,100,642.03,39.1,23.4718,1587.49,1400.65,14.62,21.61,554.84,2388.05,9052.67,0.0001,-0.0002
2,8,518.67,1.3,47.2,522.77,2387.96,8137.92,8.3861,0.03,391,2388,100,642.55,39.11,23.4381,1590.41,1395.39,14.62,21.61,554.65,2388.01,9055.82,0.0015,-0.0004
2,9,518.67,1.3,47.14,522.4,2387.98,8145.29,8.3868,0.03,390,2388,100,641.98,39.06,23.4875,1581.99,1395.01,14.62,21.6,554.69,2388.02,9051.67,0.0017,-0.0004
2,10,518.67,1.3,47.21,521.99,2387.97,8138.64,8.3982,0.03,391,2388,100,641.99,39.2,23.6005,1586.37,1394.86,14.62,21.6,554.63,2387.99,9058.88,-0.0045,0.0002
2,11,518.67,1.3,47.21,522.2,2388.03,8135.85,8.4188,0.03,392,2388,100,642.26,39.23,23.3888,1589.21,1401.29,14.62,21.61,554.7,2388.01,9053.21,0.0006,0.0004
2,12,518.67,1.3,47.13,521.94,2387.97,8136.49,8.3925,0.03,392,2388,100,641.64,39.12,23.4201,1579.99,1401.9,14.62,21.61,554.57,2387.98,9047.89,0.0002,0.0006
2,13,518.67,1.3,47.03,522.33,2387.99,8140.61,8.3742,0.03,391,2388,100,641.78,38.88,23.4317,1586.77,1401.53,14.62,21.61,554.69,2387.94,9053.63,0.0007,0.0005
2,14,518.67,1.3,47.12,523.07,2387.98,8140.09,8.3887,0.03,391,2388,100,641.66,38.93,23.4074,1584.04,1395.46,14.62,21.61,554.47,2388.01,9047.3,-0.0024,-0.0004
2,15,518.67,1.3,47.17,521.96,2388.02,8137.72,8.3704,0.03,393,2388,100,642.21,38.94,23.4311,1579.84,1402.11,14.62,21.61,554.17,2388.02,9049.82,-0.0012,-0.0003
2,16,518.67,1.3,47.24,522.49,2387.95,8133.45,8.3805,0.03,392,2388,100,641.81,39.01,23.4462,1581.99,1393.46,14.62,21.61,554.53,2387.99,9051.79,-0.001,0.0003
2,17,518.67,1.3,47.13,522.71,2388.08,8134.78,8.3714,0.03,391,2388,100,642.43,39.04,23.5245,1583.58,1390.27,14.62,21.61,553.62,2388.04,9052.05,0.0003,-0.0001
2,18,518.67,1.3,47.22,522.92,2388.0,8133.2,8.4053,0.03,391,2388,100,641.95,39.0,23.4203,1588.43,1400.25,14.62,21.61,554.83,2388.0,9051.35,0.0014,0.0001
2,19,518.67,1.3,47.14,522.38,2387.98,8137.51,8.4035,0.03,392,2388,100,641.75,39.1,23.4102,1576.84,1401.77,14.62,21.61,555.25,2388.02,9055.07,0.0025,0.0001
2,20,518.67,1.3,47.14,522.54,2387.94,8139.83,8.3698,0.03,391,2388,100,642.34,39.02,23.3821,1582.94,1394.38,14.62,21.61,554.64,2388.0,9050.27,0.0042,-0.0004
2,21,518.67,1.3,47.04,522.58,2388.01,8136.57,8.3954,0.03,391,2388,100,642.05,39.24,23.5014,1579.51,1392.28,14.62,21.61,554.72,2388.03,9055.29,-0.0023,0.0001
2,22,518.67,1.3,47.17,521.73,2388.04,8140.79,8.3792,0.03,391,2388,100,642.16,38.98,23.4241,1580.18,1397.67,14.62,21.61,554.35,2387.96,9053.31,0.0024,0.0006
2,23,518.67,1.3,47.21,522.26,2388.07,8131.57,8.3937,0.03,393,2388,100,642.37,39.1,23.2867,1580.89,1387.5,14.62,21.61,554.69,2387.96,9051.43,-0.0013,0.0003
2,24,518.67,1.3,47.15,522.25,2387.97,8136.16,8.3866,0.03,391,2388,100,641.99,39.18,23.3981,1580.97,1398.67,14.62,21.61,553.5,2387.98,9052.35,-0.0019,0.0
2,25,518.67,1.3,47.19,522.31,2388.03,8136.97,8.3959,0.03,391,2388,100,641.81,38.99,23.4883,1585.38,1396.62,14.62,21.61,554.14,2388.0,9055.28,0.0063,0.0001
2,26,518.67,1.3,47.12,522.8,2388.0,8137.27,8.3472,0.03,391,2388,100,641.87,38.96,23.4691,1575.38,1392.3,14.62,21.61,554.03,2387.98,9050.81,-0.0011,0.0003
2,27,518.67,1.3,47.03,522.11,2388.06,8137.73,8.4077,0.03,392,2388,100,642.12,38.96,23.4275,1585.44,1402.31,14.62,21.61,555.16,2388.03,9058.01,0.0006,0.0005
2,28,518.67,1.3,46.99,522.68,2387.93,8136.55,8.3734,0.03,390,2388,100,642.04,38.95,23.4395,1581.6,1397.45,14.62,21.61,554.77,2387.99,9053.78,0.0037,0.0005
2,29,518.67,1.3,47.11,522.26,2388.02,8140.77,8.37,0.03,390,2388,100,642.08,38.97,23.4249,1583.78,1398.08,14.62,21.61,554.75,2388.0,9055.84,-0.0032,-0.0003
2,30,518.67,1.3,47.2,522.43,2388.0,8136.63,8.419,0.03,391,2388,100,641.78,39.1,23.3985,1590.32,1395.07,14.62,21.61,554.62,2387.98,9050.8,0.0012,0.0
2,31,518.67,1.3,47.05,522.17,2388.04,8131.62,8.4393,0.03,391,2388,100,641.97,39.17,23.4154,1579.86,1390.94,14.62,21.61,554.8,2388.0,9049.93,-0.0009,0.0005
2,32,518.67,1.3,47.12,522.54,2387.98,8138.76,8.3783,0.03,390,2388,100,641.58,38.97,23.4006,1584.52,1391.11,14.62,21.61,554.56,2387.98,9045.87,0.0013,-0.0001
2,33,518.67,1.3,47.09,522.26,2387.99,8133.62,8.4102,0.03,392,2388,100,641.79,39.01,23.4434,1585.17,1396.15,14.62,21.61,553.62,2388.01,9051.18,-0.0032,0.0004
2,34,518.67,1.3,47.22,522.64,2387.96,8139.8,8.4188,0.03,390,2388,100,642.12,38.87,23.4571,1584.08,1394.24,14.62,21.61,555.09,2388.0,9059.29,0.0042,0.0003
2,35,518.67,1.3,47.25,522.0,2388.0,8142.08,8.4164,0.03,394,2388,100,641.37,39.06,23.5283,1575.73,1392.55,14.62,21.61,554.73,2388.02,9057.34,0.002,0.0002
2,36,518.67,1.3,47.21,522.32,2388.0,8142.06,8.3709,0.03,391,2388,100,641.27,39.12,23.3881,1581.56,1397.13,14.62,21.61,554.59,2388.02,9055.79,0.0013,0.0004
2,37,518.67,1.3,47.16,522.69,2388.02,8136.08,8.3609,0.03,391,2388,100,642.1,39.08,23.4047,1585.63,1396.29,14.62,21.61,555.01,2388.04,9058.16,0.005,0.0005
2,38,518.67,1.3,47.22,522.13,2388.05,8134.91,8.4069,0.03,390,2388,100,642.22,39.09,23.4191,1585.15,1397.75,14.62,21.61,554.21,2388.0,9055.35,0.0013,0.0005
2,39,518.67,1.3,47.2,522.79,2388.05,8138.78,8.3755,0.03,391,2388,100,642.0,39.02,23.4489,1585.69,1391.49,14.62,21.61,554.05,2388.0,9061.16,-0.0018,0.0005
2,40,518.67,1.3,47.22,522.3,2388.01,8137.16,8.401,0.03,391,2388,100,642.02,38.84,23.4402,1582.69,1398.38,14.62,21.61,554.07,2388.03,9046.96,0.0005,0.0005
2,41,518.67,1.3,47.26,522.22,2388.01,8140.84,8.3856,0.03,392,2388,100,642.41,38.94,23.3071,1578.97,1398.74,14.62,21.61,554.34,2388.04,9053.6,0.0015,0.0006
2,42,518.67,1.3,47.14,522.87,2388.0,8135.3,8.3449,0.03,392,2388,100,642.27,39.08,23.4631,1579.21,1392.13,14.62,21.61,553.98,2387.97,9046.36,0.0016,0.0005
2,43,518.67,1.3,47.08,522.9,2388.02,8135.14,8.4144,0.03,392,2388,100,642.02,38.92,23.4966,1580.59,1391.6,14.62,21.61,554.14,2388.04,9053.65,0.0027,0.0
2,44,518.67,1.3,47.22,522.77,2388.06,8137.23,8.4087,0.03,392,2388,100,642.01,39.03,23.4546,1584.33,1398.69,14.62,21.61,554.16,2388.04,9057.05,0.0003,0.0003
2,45,518.67,1.3,47.17,522.27,2388.0,8141.93,8.3847,0.03,390,2388,100,642.05,38.99,23.4284,1586.41,1397.6,14.62,21.61,554.2,2388.05,9060.38,-0.0014,-0.0002
2,46,518.67,1.3,47.19,522.08,2388.05,8140.52,8.3994,0.03,390,2388,100,642.15,38.93,23.5041,1575.45,1392.6,14.62,21.61,554.54,2388.0,9053.33,0.0002,-0.0003
2,47,518.67,1.3,47.03,522.73,2388.0,8136.97,8.3756,0.03,391,2388,100,642.4,38.89,23.3447,1583.85,1396.46,14.62,21.61,554.96,2388.04,9046.52,0.0021,0.0003
2,48,518.67,1.3,47.18,522.41,2387.98,8134.97,8.3821,0.03,392,2388,100,642.09,39.23,23.4336,1586.71,1397.95,14.62,21.61,554.67,2387.99,9057.73,0.0006,-0.0001
2,49,518.67,1.3,47.18,522.83,2387.99,8135.93,8.4024,0.03,390,2388,100,642.85,39.17,23.4871,1583.86,1396.5,14.62,21.61,554.04,2388.04,9049.11,-0.0006,0.0005
2,50,518.67,1.3,47.16,522.16,2388.05,8138.46,8.4042,0.03,391,2388,100,642.02,39.1,23.353,1577.86,1399.78,14.62,21.61,554.73,2388.0,9051.65,-0.0002,-0.0004
2,51,518.67,1.3,47.03,522.34,2388.01,8137.89,8.3731,0.03,392,2388,100,642.03,38.9,23.3239,1585.34,1393.06,14.62,21.61,555.02,2388.02,9055.92,0.0008,0.0003
2,52,518.67,1.3,47.09,522.58,2388.01,8134.22,8.4064,0.03,392,2388,100,641.52,39.08,23.3668,1588.48,1401.66,14.62,21.6,554.76,2388.0,9056.25,-0.001,-0.0001
2,53,518.67,1.3,46.98,522.73,2388.01,8137.95,8.411,0.03,391,2388,100,642.0,38.95,23.5307,1584.9,1397.09,14.62,21.61,554.33,2388.05,9051.78,-0.0023,-0.0001
2,54,518.67,1.3,47.1,522.48,2387.99,8141.65,8.4057,0.03,392,2388,100,641.58,39.13,23.3626,1583.46,1405.33,14.62,21.61,554.42,2388.01,9046.85,0.0004,-0.0003
2,55,518.67,1.3,47.18,522.7,2388.02,8134.65,8.4077,0.03,392,2388,100,642.33,39.11,23.3779,1585.59,1387.16,14.62,21.6,554.54,2388.02,9044.62,-0.0035,-0.0004
2,56,518.67,1.3,47.03,522.1,2388.01,8139.72,8.392999999999999,0.03,391,2388,100,641.84,39.1,23.3796,1587.04,1388.97,14.62,21.61,554.72,2388.02,9052.27,-0.0035,0.0002
2,57,518.67,1.3,47.17,521.98,2387.96,8136.88,8.4008,0.03,391,2388,100,642.5,39.23,23.4544,1584.13,1389.62,14.62,21.61,553.87,2388.05,9052.86,-0.0003,-0.0001
2,58,518.67,1.3,47.3,522.24,2387.98,8134.92,8.3731,0.03,391,2388,100,642.3,39.15,23.3861,1582.93,1389.91,14.62,21.61,554.46,2388.03,9047.75,0.0,-0.0002
2,59,518.67,1.3,47.17,522.78,2388.0,8136.9,8.4036,0.03,391,2388,100,642.48,39.04,23.4347,1584.24,1397.95,14.62,21.61,554.6,2388.08,9053.2,0.0032,0.0
2,60,518.67,1.3,47.12,521.93,2388.02,8141.27,8.4003,0.03,393,2388,100,642.09,39.11,23.3928,1584.57,1396.84,14.62,21.61,554.06,2388.04,9057.57,0.0014,-0.0002
2,61,518.67,1.3,47.09,522.69,2387.99,8135.88,8.4006,0.03,391,2388,100,642.41,39.04,23.2745,1585.45,1399.71,14.62,21.61,555.08,2388.03,9057.02,-0.0044,0.0001
2,62,518.67,1.3,47.27,521.78,2387.98,8135.86,8.4193,0.03,391,2388,100,641.81,39.23,23.4442,1577.87,1401.66,14.62,21.61,554.52,2388.03,9048.8,-0.0017,-0.0001
2,63,518.67,1.3,47.17,522.15,2388.01,8134.72,8.3867,0.03,392,2388,100,641.91,38.98,23.325,1575.83,1395.05,14.62,21.61,554.63,2388.0,9061.57,-0.0014,0.0005
2,64,518.67,1.3,47.11,522.18,2388.05,8136.88,8.4144,0.03,391,2388,100,641.66,39.07,23.398000000000003,1581.65,1401.46,14.62,21.61,554.93,2388.02,9048.35,0.0,0.0001
2,65,518.67,1.3,47.34,522.52,2387.98,8135.72,8.4128,0.03,391,2388,100,641.7,38.92,23.3455,1582.59,1395.4,14.62,21.6,554.28,2388.0,9057.07,0.0008,0.0
2,66,518.67,1.3,47.17,522.65,2387.98,8138.89,8.4121,0.03,392,2388,100,642.26,39.0,23.426,1584.6,1394.01,14.62,21.61,554.11,2388.06,9054.62,0.0005,-0.0002
2,67,518.67,1.3,46.96,522.58,2388.0,8138.81,8.3761,0.03,393,2388,100,642.17,39.02,23.3933,1587.63,1395.44,14.62,21.61,554.99,2388.1,9048.97,-0.0036,-0.0001
2,68,518.67,1.3,47.16,522.2,2388.0,8137.75,8.4141,0.03,392,2388,100,642.5,38.97,23.4076,1577.16,1399.27,14.62,21.61,554.07,2387.97,9054.61,0.0008,0.0001
2,69,518.67,1.3,47.33,522.21,2387.97,8136.47,8.4116,0.03,392,2388,100,642.73,39.09,23.3783,1586.47,1399.73,14.62,21.61,554.35,2388.01,9049.25,-0.0004,0.0
2,70,518.67,1.3,47.26,522.17,2387.98,8134.06,8.4118,0.03,392,2388,100,641.76,39.06,23.3894,1593.24,1397.3,14.62,21.61,554.47,2388.05,9049.78,0.0005,-0.0002
2,71,518.67,1.3,47.24,522.02,2387.94,8131.12,8.3993,0.03,392,2388,100,642.39,38.92,23.317,1586.68,1403.09,14.62,21.61,555.01,2388.0,9053.44,-0.0004,0.0002
2,72,518.67,1.3,47.19,522.4,2388.02,8136.69,8.4012,0.03,392,2388,100,642.48,39.12,23.4393,1583.11,1393.85,14.62,21.61,554.54,2388.03,9057.61,-0.0007,-0.0001
2,73,518.67,1.3,47.15,522.95,2388.02,8142.06,8.3896,0.03,390,2388,100,641.73,38.94,23.4567,1586.57,1400.98,14.62,21.61,554.41,2388.01,9057.35,-0.0004,-0.0001
2,74,518.67,1.3,47.25,521.97,2388.03,8138.8,8.3932,0.03,391,2388,100,642.39,39.07,23.4015,1584.04,1396.13,14.62,21.6,555.36,2388.01,9060.56,-0.0013,0.0001
2,75,518.67,1.3,47.09,522.54,2388.07,8133.37,8.3944,0.03,392,2388,100,641.64,38.99,23.421,1578.27,1390.64,14.62,21.6,555.45,2387.95,9053.52,0.0025,0.0004
2,76,518.67,1.3,46.99,522.08,2388.07,8136.29,8.3629,0.03,392,2388,100,642.01,38.88,23.4591,1586.91,1399.66,14.62,21.61,554.05,2388.05,9052.13,-0.0037,0.0001
2,77,518.67,1.3,46.95,522.36,2388.02,8138.64,8.4399,0.03,392,2388,100,641.97,39.01,23.4969,1588.54,1395.38,14.62,21.61,554.06,2388.02,9052.12,0.0003,0.0
2,78,518.67,1.3,47.12,522.57,2387.98,8135.85,8.4018,0.03,391,2388,100,642.44,38.96,23.5367,1587.2,1394.24,14.62,21.61,554.83,2387.99,9058.82,0.0004,-0.0001
2,79,518.67,1.3,47.23,522.26,2388.09,8135.02,8.3931,0.03,390,2388,100,641.62,39.15,23.2873,1585.59,1398.51,14.62,21.61,554.19,2388.0,9057.44,0.0021,0.0004
2,80,518.67,1.3,47.2,523.26,2388.03,8138.12,8.3889,0.03,391,2388,100,641.37,38.95,23.4198,1588.33,1394.0,14.62,21.61,554.94,2387.99,9056.41,0.0027,0.0
2,81,518.67,1.3,47.25,522.62,2388.07,8135.81,8.4162,0.03,391,2388,100,641.72,39.08,23.4685,1578.31,1390.12,14.62,21.61,555.25,2388.02,9053.0,0.0006,-0.0001
